Name,Date,Body weight,Shape,Sleep,Calories,Stress
"Exercise, Seated Barbell Overhead  Press",Set,1,reps,10,weight,20
"Exercise, Seated Barbell Overhead  Press",Set,2,reps,8,weight,52.5
"Exercise, Seated Barbell Overhead  Press",Set,3,reps,8,weight,52.5
"Exercise, Dumbbell Lateral Raise",Set,1,reps,15,weight,8
"Exercise, Dumbbell Lateral Raise",Set,2,reps,16,weight,8
"Exercise, Barbell Preacher Curl",Set,1,reps,15,weight,30
"Exercise, Barbell Preacher Curl",Set,2,reps,15,weight,30
"Exercise, Barbell Preacher Curl",Set,3,reps,15,weight,30
"Exercise, Barbell Lying Triceps Extension",Set,1,reps,15,weight,37.5
"Exercise, Barbell Lying Triceps Extension",Set,2,reps,15,weight,37.5
"Exercise, Barbell Lying Triceps Extension",Set,3,reps,15,weight,37.5

"PowerBuilding - 4days - 2split: Week 6, Workout 3",2023-06-24,91.3,4,5,5,5
Deload økt
"Exercise, Deadlift",Set,1,reps,5,weight,60
"Exercise, Deadlift",Set,2,reps,5,weight,100
"Exercise, Deadlift",Set,3,reps,3,weight,130
"Exercise, Deadlift",Set,4,reps,1,weight,170
"Exercise, Deadlift",Set,5,reps,3,weight,200
"Exercise, Deadlift",Set,6,reps,5,weight,130
"Exercise, Deadlift",Set,7,reps,5,weight,130
"Exercise, Leg Press",Set,1,reps,8,weight,100
"Exercise, Leg Press",Set,2,reps,8,weight,140
"Exercise, Leg Press",Set,3,reps,8,weight,140
"Exercise, Barbell Lunge",Set,1,reps,6,weight,50
"Exercise, Barbell Lunge",Set,2,reps,10,weight,50
"Exercise, Barbell Lunge",Set,3,reps,6,weight,50
"Exercise, Seated Leg Curl",Set,1,reps,12,weight,60
"Exercise, Seated Leg Curl",Set,2,reps,12,weight,80
"Exercise, Seated Leg Curl",Set,3,reps,4,weight,80
"Exercise, Seated Leg Curl",Set,4,reps,4,weight,80
"Exercise, Seated Leg Curl",Set,5,reps,4,weight,80
"Exercise, Seated Leg Curl",Set,6,reps,4,weight,80
"Exercise, Standing Calf Raise",Set,1,reps,15,weight,50
"Exercise, Standing Calf Raise",Set,2,reps,12,weight,70
"Exercise, Standing Calf Raise",Set,3,reps,4,weight,70
"Exercise, Standing Calf Raise",Set,4,reps,12,weight,70
"Exercise, Standing Calf Raise",Set,5,reps,4,weight,70

"PowerBuilding - 4days - 2split: Week 6, Workout 2",2023-06-22,91.3,4,6,5,5
"Exercise, Close-Grip Bench Press",Set,1,reps,8,weight,50
"Exercise, Close-Grip Bench Press",Set,2,reps,5,weight,80
"Exercise, Close-Grip Bench Press",Set,3,reps,4,weight,100
"Exercise, Close-Grip Bench Press",Set,4,reps,3,weight,110
"Exercise, Close-Grip Bench Press",Set,5,reps,1,weight,120
"Exercise, Close-Grip Bench Press",Set,6,reps,3,weight,127.5
"Exercise, Close-Grip Bench Press",Set,7,reps,9,weight,102.5
"Exercise, Close-Grip Bench Press",Set,8,reps,9,weight,102.5
"Exercise, Close-Grip Bench Press",Set,9,reps,8,weight,105
"Exercise, Pendlay Row",Set,1,reps,8,weight,87.5
"Exercise, Pendlay Row",Set,2,reps,8,weight,87.5
"Exercise, Pendlay Row",Set,3,reps,8,weight,87.5
"Exercise, Close-Grip Lat Pulldown",Set,1,reps,12,weight,75
"Exercise, Close-Grip Lat Pulldown",Set,2,reps,12,weight,75
"Exercise, Close-Grip Lat Pulldown",Set,3,reps,12,weight,75
"Exercise, Dumbbell Shoulder Press",Set,1,reps,10,weight,28
"Exercise, Dumbbell Shoulder Press",Set,2,reps,11,weight,28
"Exercise, Cable Lateral Raise",Set,1,reps,10,weight,16.5
"Exercise, Cable Lateral Raise",Set,2,reps,15,weight,15
"Exercise, Cable Lateral Raise",Set,3,reps,12,weight,16.5
"Exercise, Barbell Curl",Set,1,reps,11,weight,32.5
"Exercise, Barbell Curl",Set,2,reps,11,weight,32.5
"Exercise, Barbell Curl",Set,3,reps,10,weight,30
"Exercise, Tricep Pushdown With Bar",Set,1,reps,10,weight,74
"Exercise, Tricep Pushdown With Bar",Set,2,reps,10,weight,74
"Exercise, Tricep Pushdown With Bar",Set,3,reps,10,weight,74

"PowerBuilding - 4days - 2split: Week 6, Workout 1",2023-06-20,91.3,8,7,6,5
"Exercise, Squat",Set,1,reps,8,weight,20
"Exercise, Squat",Set,2,reps,5,weight,60
"Exercise, Squat",Set,3,reps,4,weight,90
"Exercise, Squat",Set,4,reps,3,weight,110
"Exercise, Squat",Set,5,reps,1,weight,120
"Exercise, Squat",Set,6,reps,3,weight,130
"Exercise, Squat",Set,7,reps,8,weight,110
"Exercise, Squat",Set,8,reps,8,weight,110
"Exercise, Squat",Set,9,reps,8,weight,110
Instance of 'Loc'
"Exercise, Romanian Deadlift",Set,1,reps,10,weight,60
"Exercise, Romanian Deadlift",Set,2,reps,10,weight,130
"Exercise, Romanian Deadlift",Set,3,reps,10,weight,130
"Exercise, Leg Extension",Set,1,reps,14,weight,80
"Exercise, Leg Extension",Set,2,reps,12,weight,80
"Exercise, Leg Extension",Set,3,reps,12,weight,80
"Exercise, Leg Extension",Set,4,reps,13,weight,80
"Exercise, Seated Leg Curl",Set,1,reps,10,weight,60
"Exercise, Seated Leg Curl",Set,2,reps,12,weight,55
"Exercise, Seated Leg Curl",Set,3,reps,12,weight,55
"Exercise, Seated Leg Curl",Set,4,reps,12,weight,55
"Exercise, Seated Calf Raise",Set,1,reps,16,weight,42.5
"Exercise, Seated Calf Raise",Set,2,reps,17,weight,42.5
"Exercise, Seated Calf Raise",Set,3,reps,15,weight,42.5
"Exercise, Seated Calf Raise",Set,4,reps,5,weight,42.5
"Exercise, Seated Calf Raise",Set,5,reps,5,weight,42.5
"Exercise, Seated Calf Raise",Set,6,reps,5,weight,42.5
"Exercise, Seated Calf Raise",Set,7,reps,5,weight,42.5

"PowerBuilding - 4days - 2split: Week 5, Workout 4",2023-06-18,91.3,7,3,5,5
"Exercise, Incline Dumbbell Press",Set,1,reps,10,weight,24
"Exercise, Incline Dumbbell Press",Set,2,reps,10,weight,40
"Exercise, Incline Dumbbell Press",Set,3,reps,10,weight,40
"Exercise, Pec Deck",Set,1,reps,16,weight,47.5
"Exercise, Pec Deck",Set,2,reps,15,weight,57.5
"Exercise, Pull-Up",Set,1,reps,9,bodyweight,91.3,extraWeight,0
"Exercise, Pull-Up",Set,2,reps,9,bodyweight,91.3,extraWeight,0
"Exercise, Pull-Up",Set,3,reps,9,bodyweight,91.3,extraWeight,0
"Exercise, Seated Machine Row",Set,1,reps,10,weight,80
"Exercise, Seated Machine Row",Set,2,reps,14,weight,70
"Exercise, Seated Barbell Overhead  Press",Set,1,reps,10,weight,18
"Exercise, Seated Barbell Overhead  Press",Set,2,reps,8,weight,51
"Exercise, Seated Barbell Overhead  Press",Set,3,reps,8,weight,50
"Exercise, Dumbbell Lateral Raise",Set,1,reps,15,weight,8
"Exercise, Dumbbell Lateral Raise",Set,2,reps,15,weight,8
"Exercise, Barbell Preacher Curl",Set,1,reps,15,weight,27.5
"Exercise, Barbell Preacher Curl",Set,2,reps,15,weight,27.5
"Exercise, Barbell Preacher Curl",Set,3,reps,14,weight,27.5
"Exercise, Barbell Preacher Curl",Set,4,reps,15,weight,27.2
"Exercise, Overhead Cable Triceps Extension",Set,1,reps,16,weight,65
"Exercise, Overhead Cable Triceps Extension",Set,2,reps,15,weight,65
"Exercise, Overhead Cable Triceps Extension",Set,3,reps,15,weight,65
"Exercise, Overhead Cable Triceps Extension",Set,4,reps,15,weight,65

"PowerBuilding - 4days - 2split: Week 5, Workout 3",2023-06-17,89.9,2,3,3,5
Fyllesyk. Dårlig økt.
"Exercise, Deadlift",Set,1,reps,5,weight,60
"Exercise, Deadlift",Set,2,reps,5,weight,110
"Exercise, Deadlift",Set,3,reps,3,weight,140
"Exercise, Deadlift",Set,4,reps,2,weight,170
"Exercise, Deadlift",Set,5,reps,3,weight,192.5
"Exercise, Deadlift",Set,6,reps,6,weight,147.5
"Exercise, Deadlift",Set,7,reps,6,weight,147.5
"Exercise, Deadlift",Set,8,reps,6,weight,147.5
"Exercise, Seated Leg Curl",Set,1,reps,15,weight,85
"Exercise, Seated Leg Curl",Set,2,reps,15,weight,85
"Exercise, Seated Leg Curl",Set,3,reps,15,weight,85
"Exercise, Leg Press",Set,1,reps,8,weight,120
"Exercise, Leg Press",Set,2,reps,8,weight,160
"Exercise, Leg Press",Set,3,reps,8,weight,160
"Exercise, Leg Press",Set,4,reps,8,weight,160
"Exercise, Front Squat",Set,1,reps,8,weight,20
"Exercise, Front Squat",Set,2,reps,8,weight,50
"Exercise, Front Squat",Set,3,reps,15,weight,70
"Exercise, Front Squat",Set,4,reps,2,weight,70
"Exercise, Front Squat",Set,5,reps,2,weight,70
"Exercise, Front Squat",Set,6,reps,2,weight,70
"Exercise, Front Squat",Set,7,reps,8,weight,70

"PowerBuilding - 4days - 2split: Week 5, Workout 2",2023-06-15,89.9,5,7,7,5
Varmt på gymmen
"Exercise, Close-Grip Bench Press",Set,1,reps,10,weight,20
"Exercise, Close-Grip Bench Press",Set,2,reps,8,weight,50
"Exercise, Close-Grip Bench Press",Set,3,reps,5,weight,80
"Exercise, Close-Grip Bench Press",Set,4,reps,3,weight,100
"Exercise, Close-Grip Bench Press",Set,5,reps,1,weight,115
"Exercise, Close-Grip Bench Press",Set,6,reps,3,weight,125
"Exercise, Close-Grip Bench Press",Set,7,reps,8,weight,102.5
"Exercise, Close-Grip Bench Press",Set,8,reps,8,weight,102.5
"Exercise, Close-Grip Bench Press",Set,9,reps,8,weight,102.5
"Exercise, Close-Grip Bench Press",Set,10,reps,8,weight,102.5
"Exercise, Pendlay Row",Set,1,reps,8,weight,60
"Exercise, Pendlay Row",Set,2,reps,8,weight,85
"Exercise, Pendlay Row",Set,3,reps,8,weight,85
Instance of 'Loc'
"Exercise, Pendlay Row",Set,4,reps,8,weight,85
"Exercise, Close-Grip Lat Pulldown",Set,1,reps,12,weight,70
"Exercise, Close-Grip Lat Pulldown",Set,2,reps,12,weight,70
"Exercise, Close-Grip Lat Pulldown",Set,3,reps,12,weight,70
"Exercise, Close-Grip Lat Pulldown",Set,4,reps,12,weight,65
"Exercise, Dumbbell Shoulder Press",Set,1,reps,10,weight,28
"Exercise, Dumbbell Shoulder Press",Set,2,reps,9,weight,28
"Exercise, Dumbbell Shoulder Press",Set,3,reps,10,weight,28
"Exercise, Cable Lateral Raise",Set,1,reps,12,weight,16.5
"Exercise, Cable Lateral Raise",Set,2,reps,12,weight,15
"Exercise, Cable Lateral Raise",Set,3,reps,12,weight,15
"Exercise, Barbell Curl",Set,1,reps,11,weight,32.5
"Exercise, Barbell Curl",Set,2,reps,10,weight,32.5
"Exercise, Barbell Curl",Set,3,reps,10,weight,32.5
"Exercise, Barbell Curl",Set,4,reps,10,weight,32.5
"Exercise, Tricep Pushdown With Bar",Set,1,reps,10,weight,72
"Exercise, Tricep Pushdown With Bar",Set,2,reps,10,weight,72
"Exercise, Tricep Pushdown With Bar",Set,3,reps,10,weight,72
"Exercise, Tricep Pushdown With Bar",Set,4,reps,10,weight,72

"PowerBuilding - 4days - 2split: Week 5, Workout 1",2023-06-12,89.9,5,4,6,6
"Exercise, Squat",Set,1,reps,5,weight,20
"Exercise, Squat",Set,2,reps,5,weight,50
"Exercise, Squat",Set,3,reps,4,weight,80
"Exercise, Squat",Set,4,reps,3,weight,100
"Exercise, Squat",Set,5,reps,1,weight,115
"Exercise, Squat",Set,6,reps,3,weight,125
"Exercise, Squat",Set,7,reps,8,weight,110
"Exercise, Squat",Set,8,reps,8,weight,110
"Exercise, Squat",Set,9,reps,8,weight,110
"Exercise, Romanian Deadlift",Set,1,reps,5,weight,110
"Exercise, Romanian Deadlift",Set,2,reps,10,weight,125
"Exercise, Romanian Deadlift",Set,3,reps,10,weight,125
"Exercise, Romanian Deadlift",Set,4,reps,10,weight,125
"Exercise, Leg Extension",Set,1,reps,15,weight,75
"Exercise, Leg Extension",Set,2,reps,11,weight,80
"Exercise, Leg Extension",Set,3,reps,12,weight,80
"Exercise, Leg Extension",Set,4,reps,12,weight,80
"Exercise, Standing leg curl",Set,1,reps,10,weight,20
"Exercise, Standing leg curl",Set,2,reps,12,weight,17.5
"Exercise, Lying Leg Curl",Set,1,reps,14,weight,45
"Exercise, Lying Leg Curl",Set,2,reps,11,weight,45
"Exercise, Seated Calf Raise",Set,1,reps,15,weight,37.5
"Exercise, Seated Calf Raise",Set,2,reps,17,weight,37.5
"Exercise, Seated Calf Raise",Set,3,reps,15,weight,37.5
"Exercise, Seated Calf Raise",Set,4,reps,5,weight,37.5
"Exercise, Seated Calf Raise",Set,5,reps,5,weight,37.5
"Exercise, Seated Calf Raise",Set,6,reps,5,weight,37.5
"Exercise, Seated Calf Raise",Set,7,reps,5,weight,37.5

"PowerBuilding - 4days - 2split: Week 4, Workout 4",2023-06-11,89.9,6,7,6,5
"Exercise, Incline Dumbbell Press",Set,1,reps,8,weight,28
"Exercise, Incline Dumbbell Press",Set,2,reps,8,weight,40
Instance of 'Loc'
"Exercise, Incline Dumbbell Press",Set,3,reps,8,weight,40
"Exercise, Pec Deck",Set,1,reps,15,weight,52.5
"Exercise, Pec Deck",Set,2,reps,12,weight,54
"Exercise, Pec Deck",Set,3,reps,2,weight,54
Instance of 'Loc'
"Exercise, Pec Deck",Set,4,reps,1,weight,54
"Exercise, Pull-Up",Set,1,reps,8,bodyweight,89.9,extraWeight,0
"Exercise, Pull-Up",Set,2,reps,8,bodyweight,89.9,extraWeight,0
"Exercise, Seated Machine Row",Set,1,reps,5,weight,75
"Exercise, Seated Machine Row",Set,2,reps,12,weight,75
"Exercise, Seated Machine Row",Set,3,reps,12,weight,75
"Exercise, Seated Barbell Overhead  Press",Set,1,reps,8,weight,50
"Exercise, Seated Barbell Overhead  Press",Set,2,reps,8,weight,50
"Exercise, Dumbbell Lateral Raise",Set,1,reps,16,weight,6
"Exercise, Dumbbell Lateral Raise",Set,2,reps,6,weight,6
"Exercise, Dumbbell Lateral Raise",Set,3,reps,5,weight,6
"Exercise, Dumbbell Lateral Raise",Set,4,reps,5,weight,6
"Exercise, Dumbbell Lateral Raise",Set,5,reps,5,weight,6
"Exercise, Dumbbell Lateral Raise",Set,6,reps,5,weight,6
"Exercise, Barbell Preacher Curl",Set,1,reps,15,weight,25
"Exercise, Barbell Preacher Curl",Set,2,reps,15,weight,25
"Exercise, Barbell Preacher Curl",Set,3,reps,15,weight,25
"Exercise, Barbell Preacher Curl",Set,4,reps,15,weight,25
"Exercise, Barbell Lying Triceps Extension",Set,1,reps,16,weight,32.5
"Exercise, Barbell Lying Triceps Extension",Set,2,reps,15,weight,35
"Exercise, Barbell Lying Triceps Extension",Set,3,reps,15,weight,35
"Exercise, Barbell Lying Triceps Extension",Set,4,reps,15,weight,35

"PowerBuilding - 4days - 2split: Week 4, Workout 3",2023-06-09,89.9,6,5,5,5
"Exercise, Deadlift",Set,1,reps,8,weight,60
"Exercise, Deadlift",Set,2,reps,5,weight,100
"Exercise, Deadlift",Set,3,reps,3,weight,140
"Exercise, Deadlift",Set,4,reps,1,weight,170
"Exercise, Deadlift",Set,5,reps,3,weight,190
"Exercise, Deadlift",Set,6,reps,6,weight,142.5
"Exercise, Deadlift",Set,7,reps,6,weight,145
"Exercise, Deadlift",Set,8,reps,6,weight,145
"Exercise, Leg Press",Set,1,reps,5,weight,100
"Exercise, Leg Press",Set,2,reps,12,weight,150
"Exercise, Leg Press",Set,3,reps,12,weight,150
"Exercise, Leg Press",Set,4,reps,12,weight,150
"Exercise, Barbell Lunge",Set,1,reps,8,weight,55
"Exercise, Barbell Lunge",Set,2,reps,8,weight,55
"Exercise, Barbell Lunge",Set,3,reps,8,weight,55
"Exercise, Seated Leg Curl",Set,1,reps,16,weight,80
"Exercise, Seated Leg Curl",Set,2,reps,15,weight,80
"Exercise, Seated Leg Curl",Set,3,reps,15,weight,80
"Exercise, Standing Calf Raise",Set,1,reps,16,weight,85
"Exercise, Standing Calf Raise",Set,2,reps,6,weight,85
"Exercise, Standing Calf Raise",Set,3,reps,5,weight,85
"Exercise, Standing Calf Raise",Set,4,reps,5,weight,85
"Exercise, Standing Calf Raise",Set,5,reps,5,weight,85
"Exercise, Standing Calf Raise",Set,6,reps,5,weight,85
"Exercise, Hip Thrust",Set,1,reps,10,weight,85
"Exercise, Hip Thrust",Set,2,reps,10,weight,85
"Exercise, Hip Thrust",Set,3,reps,10,weight,85

"PowerBuilding - 4days - 2split: Week 4, Workout 2",2023-06-07,89.9,6,3,7,5
"Exercise, Close-Grip Bench Press",Set,1,reps,5,weight,20
"Exercise, Close-Grip Bench Press",Set,2,reps,5,weight,50
"Exercise, Close-Grip Bench Press",Set,3,reps,5,weight,80
"Exercise, Close-Grip Bench Press",Set,4,reps,3,weight,100
"Exercise, Close-Grip Bench Press",Set,5,reps,1,weight,110
"Exercise, Close-Grip Bench Press",Set,6,reps,3,weight,122.5
"Exercise, Close-Grip Bench Press",Set,7,reps,8,weight,100
"Exercise, Close-Grip Bench Press",Set,8,reps,8,weight,100
"Exercise, Close-Grip Bench Press",Set,9,reps,8,weight,100
"Exercise, Pendlay Row",Set,1,reps,8,weight,82.5
"Exercise, Pendlay Row",Set,2,reps,8,weight,82.5
"Exercise, Pendlay Row",Set,3,reps,8,weight,82.5
"Exercise, Close-Grip Lat Pulldown",Set,1,reps,10,weight,50
"Exercise, Close-Grip Lat Pulldown",Set,2,reps,12,weight,65
"Exercise, Close-Grip Lat Pulldown",Set,3,reps,12,weight,65
"Exercise, Close-Grip Lat Pulldown",Set,4,reps,12,weight,65
"Exercise, Dumbbell Shoulder Press",Set,1,reps,8,weight,22
"Exercise, Dumbbell Shoulder Press",Set,2,reps,9,weight,28
"Exercise, Dumbbell Shoulder Press",Set,3,reps,9,weight,28
"Exercise, Dumbbell Shoulder Press",Set,4,reps,9,weight,28
"Exercise, Dumbbell Lateral Raise",Set,1,reps,12,weight,8
"Exercise, Dumbbell Lateral Raise",Set,2,reps,10,weight,9
"Exercise, Dumbbell Lateral Raise",Set,3,reps,12,weight,8
"Exercise, Barbell Curl",Set,1,reps,10,weight,20
"Exercise, Barbell Curl",Set,2,reps,10,weight,35
"Exercise, Barbell Curl",Set,3,reps,10,weight,35
Instance of 'Loc'
"Exercise, Barbell Curl",Set,4,reps,10,weight,32.5
"Exercise, Tricep Pushdown With Bar",Set,1,reps,10,weight,44
"Exercise, Tricep Pushdown With Bar",Set,2,reps,12,weight,69
"Exercise, Tricep Pushdown With Bar",Set,3,reps,11,weight,69
"Exercise, Tricep Pushdown With Bar",Set,4,reps,10,weight,69

"PowerBuilding - 4days - 2split: Week 4, Workout 1",2023-06-06,89.9,5,3,5,5
"Exercise, Squat",Set,1,reps,8,weight,20
"Exercise, Squat",Set,2,reps,5,weight,50
"Exercise, Squat",Set,3,reps,3,weight,80
"Exercise, Squat",Set,4,reps,3,weight,105
"Exercise, Squat",Set,5,reps,3,weight,120
"Exercise, Squat",Set,6,reps,8,weight,105
"Exercise, Squat",Set,7,reps,8,weight,105
"Exercise, Squat",Set,8,reps,8,weight,107.2
"Exercise, Romanian Deadlift",Set,1,reps,5,weight,100
"Exercise, Romanian Deadlift",Set,2,reps,10,weight,120
"Exercise, Romanian Deadlift",Set,3,reps,10,weight,120
Instance of 'Loc'
"Exercise, Romanian Deadlift",Set,4,reps,10,weight,120
Instance of 'Loc'
"Exercise, Leg Extension",Set,1,reps,12,weight,75
"Exercise, Leg Extension",Set,2,reps,12,weight,75
"Exercise, Leg Extension",Set,3,reps,13,weight,75
"Exercise, Leg Extension",Set,4,reps,13,weight,75
"Exercise, Standing leg curl",Set,1,reps,12,weight,15
"Exercise, Standing leg curl",Set,2,reps,12,weight,17.2
"Exercise, Standing leg curl",Set,3,reps,12,weight,15
"Exercise, Seated Calf Raise",Set,1,reps,18,weight,35
"Exercise, Seated Calf Raise",Set,2,reps,18,weight,35
"Exercise, Seated Calf Raise",Set,3,reps,16,weight,35
"Exercise, Seated Calf Raise",Set,4,reps,5,weight,35
"Exercise, Seated Calf Raise",Set,5,reps,5,weight,35
"Exercise, Seated Calf Raise",Set,6,reps,5,weight,35
"Exercise, Seated Calf Raise",Set,7,reps,5,weight,35

"PowerBuilding - 4days - 2split: Week 3, Workout 4",2023-06-04,89,5,4,4,4
"Exercise, Incline Dumbbell Press",Set,1,reps,10,weight,35
"Exercise, Incline Dumbbell Press",Set,2,reps,11,weight,35
"Exercise, Pec Deck",Set,1,reps,15,weight,52.5
"Exercise, Pec Deck",Set,2,reps,15,weight,52.5
Instance of 'Loc'
"Exercise, Pull-Up",Set,1,reps,9,bodyweight,89,extraWeight,0
"Exercise, Pull-Up",Set,2,reps,5,bodyweight,89,extraWeight,5
"Exercise, Pull-Up",Set,3,reps,8,bodyweight,89,extraWeight,0
"Exercise, Seated Machine Row",Set,1,reps,12,weight,70
"Exercise, Seated Machine Row",Set,2,reps,12,weight,70
"Exercise, Seated Barbell Overhead  Press",Set,1,reps,8,weight,47.5
"Exercise, Seated Barbell Overhead  Press",Set,2,reps,8,weight,47.5
"Exercise, Cable Lateral Raise",Set,1,reps,15,weight,16.5
"Exercise, Cable Lateral Raise",Set,2,reps,15,weight,16.5
"Exercise, Barbell Preacher Curl",Set,1,reps,17,weight,25
"Exercise, Barbell Preacher Curl",Set,2,reps,15,weight,25
"Exercise, Barbell Preacher Curl",Set,3,reps,15,weight,25
"Exercise, Barbell Lying Triceps Extension",Set,1,reps,15,weight,30
"Exercise, Barbell Lying Triceps Extension",Set,2,reps,15,weight,30
"Exercise, Barbell Lying Triceps Extension",Set,3,reps,15,weight,30

"PowerBuilding - 4days - 2split: Week 3, Workout 3",2023-06-02,89,-1,-1,-1,-1
"Exercise, Deadlift",Set,1,reps,5,weight,60
"Exercise, Deadlift",Set,2,reps,3,weight,100
"Exercise, Deadlift",Set,3,reps,3,weight,140
"Exercise, Deadlift",Set,4,reps,3,weight,160
"Exercise, Deadlift",Set,5,reps,3,weight,180
"Exercise, Deadlift",Set,6,reps,6,weight,140
"Exercise, Deadlift",Set,7,reps,6,weight,140
"Exercise, Deadlift",Set,8,reps,6,weight,140
"Exercise, Leg Press",Set,1,reps,8,weight,100
"Exercise, Leg Press",Set,2,reps,12,weight,140
"Exercise, Leg Press",Set,3,reps,12,weight,140
"Exercise, Barbell Walking Lunges",Set,1,reps,10,weight,50
"Exercise, Barbell Walking Lunges",Set,2,reps,8,weight,60
"Exercise, Barbell Walking Lunges",Set,3,reps,8,weight,70
"Exercise, Barbell Walking Lunges",Set,4,reps,8,weight,70
"Exercise, Seated Leg Curl",Set,1,reps,16,weight,70
"Exercise, Seated Leg Curl",Set,2,reps,15,weight,75
"Exercise, Seated Leg Curl",Set,3,reps,15,weight,75
"Exercise, Standing Calf Raise",Set,1,reps,15,weight,80
"Exercise, Standing Calf Raise",Set,2,reps,5,weight,80
"Exercise, Standing Calf Raise",Set,3,reps,5,weight,80
"Exercise, Standing Calf Raise",Set,4,reps,5,weight,80
"Exercise, Standing Calf Raise",Set,5,reps,5,weight,80
"Exercise, Standing Calf Raise",Set,6,reps,5,weight,80
"Exercise, Hip Thrust",Set,1,reps,11,weight,80
"Exercise, Hip Thrust",Set,2,reps,11,weight,80
"Exercise, Hip Thrust",Set,3,reps,10,weight,80

"PowerBuilding - 4days - 2split: Week 3, Workout 2",2023-05-30,89,5,3,5,5
"Exercise, Close-Grip Bench Press",Set,1,reps,10,weight,20
"Exercise, Close-Grip Bench Press",Set,2,reps,10,weight,50
"Exercise, Close-Grip Bench Press",Set,3,reps,5,weight,80
"Exercise, Close-Grip Bench Press",Set,4,reps,3,weight,100
"Exercise, Close-Grip Bench Press",Set,5,reps,3,weight,110
"Exercise, Close-Grip Bench Press",Set,6,reps,3,weight,120
"Exercise, Close-Grip Bench Press",Set,7,reps,8,weight,100
